CustomerID; Frecuencia; Monetary_value; Average_price; Recency; Country
16412;1;8.1;1.35;53;United Kingdom
16413;1;22.6;0.941666667;56;United Kingdom
16414;1;9.95;9.95;21;United Kingdom
16415;1;9.78;1.63;44;United Kingdom
16416;4;22.0575;1.789513889;26;United Kingdom
16418;3;25.81;2.681;44;United Kingdom
16419;3;64.63;4.481981051;128;United Kingdom
16422;27;148.6192593;1.768004684;25;United Kingdom
16423;1;30;1.25;24;United Kingdom
16424;1;47.1;1.239473684;191;United Kingdom
16425;1;17;8.5;302;United Kingdom
16426;9;22.34222222;2.20475493;2;United Kingdom
16427;1;15;1.25;284;United Kingdom
16431;3;15.28333333;2.507142857;213;United Kingdom
16432;1;15.9;7.95;64;United Kingdom
16433;1;92;3.285714286;28;United Kingdom
16434;7;43.04428571;3.560871554;29;United Kingdom
16438;5;20.136;1.896952381;5;United Kingdom
16440;5;77.43;2.26790293;7;United Kingdom
16441;1;25.5;1.416666667;291;United Kingdom
16442;3;32.96333333;1.941307692;1;United Kingdom
16444;3;10.26666667;6.516666667;46;United Kingdom
16445;1;32.44;1.707368421;33;United Kingdom
16447;1;6.85;2.283333333;135;United Kingdom
16448;1;10;1.25;198;United Kingdom
16449;3;42.86666667;4.913194444;190;United Kingdom
16451;1;28.3;2.021428571;87;United Kingdom
16455;5;51.864;2.010753623;63;United Kingdom
16456;5;57.544;2.035206349;99;United Kingdom
16457;1;19.8;1.65;218;United Kingdom
16458;15;27.34466667;1.524041889;2;United Kingdom
16460;2;22.84;1.241190476;72;United Kingdom
16461;1;17.15;5.716666667;177;United Kingdom
16463;3;38.06;2.049074074;52;United Kingdom
16464;3;59.6;1.547361923;19;United Kingdom
16466;6;16.63;1.819042017;33;United Kingdom
16469;4;24.535;3.005583965;23;United Kingdom
16470;3;14.92;1.107424242;51;United Kingdom
16471;1;73.1;1.589130435;274;United Kingdom
16473;1;10.2;0.85;287;United Kingdom
16474;6;29.08666667;2.20228869;17;United Kingdom
16475;2;18.9;1.15;162;United Kingdom
16477;7;47.95714286;2.482319011;63;United Kingdom
16478;1;32.7;3.27;65;United Kingdom
16480;1;47.93;1.369428571;75;United Kingdom
16482;1;32.22;0.488181818;15;United Kingdom
16483;1;9.9;1.65;192;United Kingdom
16484;2;1.5;2.85;189;United Kingdom
16485;1;32.26;1.240769231;77;United Kingdom
16488;2;12;0.355;33;United Kingdom
16491;1;86.04;1.162702703;46;United Kingdom
16493;4;48.1875;1.440223214;72;United Kingdom
16494;1;175.2;1.622222222;296;United Kingdom
16495;2;58.8;2.606203704;3;United Kingdom
16496;3;47.5;4.091515152;8;United Kingdom
16497;3;77.97333333;2.360143849;49;United Kingdom
16498;1;41.4;4.14;162;United Kingdom
16499;2;1;9.45;364;United Kingdom
16500;3;72.7;56.96666667;4;United Kingdom
16503;2;35.125;5.868181818;106;United Kingdom
16504;1;51.29;0.840819672;25;United Kingdom
16505;1;358.56;2.49;31;United Kingdom
16509;1;29.85;9.95;296;United Kingdom
16510;1;97.35;2.781428571;372;United Kingdom
16511;3;29.46;4.518333333;21;United Kingdom
16513;3;60.8;2.983333333;4;United Kingdom
16515;4;27.4025;1.702613304;91;United Kingdom
16516;1;16.5;1.65;30;United Kingdom
16517;1;7.8;0.65;277;United Kingdom
16518;2;28.65;2.8;61;United Kingdom
16519;1;26.1;1.45;25;United Kingdom
16520;3;38.34;2.310031746;186;United Kingdom
16523;18;61.71388889;2.629173379;1;United Kingdom
16525;13;80.29461538;3.491324821;2;United Kingdom
16526;1;10;1.25;171;United Kingdom
16527;1;37.3;3.73;81;United Kingdom
16528;1;74.46;1.772857143;3;United Kingdom
16529;1;75.35;1.837804878;190;United Kingdom
16531;6;23.73;1.232399123;22;United Kingdom
16533;3;44.91333333;1.776382284;19;United Kingdom
16535;1;74.34;2.478;5;United Kingdom
16536;1;20.51;1.864545455;110;United Kingdom
16539;3;59.5;4.982222222;2;United Kingdom
16545;1;76.5;4.25;164;United Kingdom
16546;1;-103.68;0.72;372;United Kingdom
16549;10;60.343;2.136322356;10;United Kingdom
16550;8;38.16125;1.927280411;108;United Kingdom
16551;3;44.35666667;2.779833333;95;United Kingdom
16552;1;16.5;1.65;242;United Kingdom
16553;8;132.725;1.638238636;163;United Kingdom
16554;4;21.695;2.683580189;3;United Kingdom
16555;2;51.19;1.792136364;35;United Kingdom
16556;6;58.18;2.134738311;66;United Kingdom
16557;2;50.9;7.05;24;United Kingdom
16558;20;54.775;2.03739095;0;United Kingdom
16560;2;76.315;1.402264151;26;United Kingdom
16561;2;61.675;3.832142857;5;United Kingdom
16563;1;15;1.25;53;United Kingdom
16566;1;10.08;0.42;15;United Kingdom
16567;2;114.59;1.180464789;194;United Kingdom
16570;7;97.93714286;2.821115646;15;United Kingdom
16571;5;15.57;2.604871795;3;United Kingdom
16572;2;26.15;5.183333333;127;United Kingdom
16573;2;34.2;2.883333333;84;United Kingdom
16574;1;40.8;0.85;71;United Kingdom
16579;1;-30.6;2.55;365;United Kingdom
16581;2;-4.23;1.603333333;155;United Kingdom
16582;1;11.7;1.95;113;United Kingdom
16583;1;68.1;1.792105263;373;United Kingdom
16584;3;29.03;1.91984127;80;United Kingdom
16589;2;31.14;1.003333333;71;United Kingdom
16592;8;68.8975;1.787156491;4;United Kingdom
16593;2;62.025;4.614285714;189;United Kingdom
16594;1;18.79;3.758;75;United Kingdom
16595;1;48.88;1.481212121;61;United Kingdom
16596;1;55.4;1.978571429;366;United Kingdom
16600;3;13.14;0.423063063;4;United Kingdom
16601;1;21.1;2.6375;40;United Kingdom
16602;1;73.1;2.811538462;36;United Kingdom
16603;2;40.05;1.49;74;United Kingdom
16607;11;1.962727273;27.76320553;17;United Kingdom
16609;8;84.38125;2.278142781;15;United Kingdom
16610;1;11.4;0.95;219;United Kingdom
16611;1;5.04;0.42;186;United Kingdom
16612;3;34.63333333;2.146742424;119;United Kingdom
16613;1;10.2;0.85;70;United Kingdom
16614;1;128.7;4.95;182;United Kingdom
16616;2;23.445;0.760657895;15;United Kingdom
16617;1;81.45;3.016666667;235;United Kingdom
16618;3;88.25333333;2.207748918;31;United Kingdom
16619;1;32.88;1.37;263;United Kingdom
16621;1;15;1.25;51;United Kingdom
16624;2;49.75;1.913078971;80;United Kingdom
16625;1;20.94;1.495714286;274;United Kingdom
16626;8;73.0125;2.036008987;22;United Kingdom
16628;5;40.52;2.347575758;106;United Kingdom
16629;2;24.455;0.761321429;73;United Kingdom
16633;6;42.19666667;3.003686869;17;United Kingdom
16634;1;13;3.25;372;United Kingdom
16637;4;46.925;10.22916667;32;United Kingdom
16638;5;23.308;2.624721805;99;United Kingdom
16639;3;7.5;5.844285714;25;United Kingdom
16641;1;58.1;2.905;105;United Kingdom
16642;2;49.33;3.134109589;4;United Kingdom
16643;1;87.15;2.640909091;245;United Kingdom
16644;2;41.675;1.926315789;177;United Kingdom
16647;1;28.54;1.585555556;204;United Kingdom
16648;1;20;1.25;42;United Kingdom
16650;1;34.8;1.45;71;United Kingdom
16652;4;106.395;1.571102484;58;United Kingdom
16653;2;48.89;3.093846154;64;United Kingdom
16654;5;17.55;3.21;141;United Kingdom
16655;6;58.95166667;1.310791859;17;United Kingdom
16656;6;119.44;0.626051893;30;United Kingdom
16657;4;21.66;0.534934826;9;United Kingdom
16660;2;46.575;2.157142857;16;United Kingdom
16666;1;22.98;0.433584906;19;United Kingdom
16667;2;78.54;2.467331536;68;United Kingdom
16668;2;10.02;0.625;15;United Kingdom
16669;3;49.76333333;1.651833333;23;United Kingdom
16670;10;39.516;2.184467715;18;United Kingdom
16672;7;94.4;3.586134454;112;United Kingdom
16674;2;15.305;1.945307692;54;United Kingdom
16676;4;29.905;3.541761364;33;United Kingdom
16678;11;27.44454545;1.997642358;2;United Kingdom
16681;1;20.16;0.42;77;United Kingdom
16682;3;55.86666667;1.218533333;4;United Kingdom
16684;9;450.98;1.580782076;4;United Kingdom
16685;1;31.62;0.39037037;61;United Kingdom
16686;6;55.64833333;1.846858647;47;United Kingdom
16688;3;43.22666667;1.726666667;1;United Kingdom
16689;1;57.9;3.216666667;82;United Kingdom
16690;2;22.5;1.25;72;United Kingdom
16693;2;20.92;4.2775;68;United Kingdom
16696;2;26.55;2.95;213;United Kingdom
16700;14;56.00214286;2.205870015;8;United Kingdom
16701;11;79.77545455;1.948512382;8;United Kingdom
16705;13;93.10538462;5.776269107;4;United Kingdom
16706;3;20.88666667;2.380448179;37;United Kingdom
16708;1;59.1;4.221428571;45;United Kingdom
16709;4;55.15;4.560784314;84;United Kingdom
16710;10;26.913;1.639681547;19;United Kingdom
16712;10;39.377;2.461424567;18;United Kingdom
16713;15;35.48933333;3.081965912;18;United Kingdom
16714;1;295.7;8.697058824;317;United Kingdom
16715;1;13.92;0.29;78;United Kingdom
16717;5;43.228;2.826122291;23;United Kingdom
16718;1;23.85;7.95;369;United Kingdom
16719;7;35.05714286;2.318813485;14;United Kingdom
16721;1;38.42;2.134444444;262;United Kingdom
16722;8;64.355;1.274628725;17;United Kingdom
16723;1;4.63;2.315;107; Reino Unido
16725;6;19.43333333;3.059550265;302; Reino Unido
16726;3; 36,62;2,790,514,286; 26,00; Reino Unido
1672 7;1; 15,45;12,875; 364,00; Reino Unido
16728;4; 39,44;1,600,966,843; 46,00; Reino Unido
16729;19;43.64947368;1.891093537;38; Reino Unido
16730;3;21.46666667;0.593842105;52; Reino Unido
16732;1; 37,35; 7,47; 31,00; Reino Unido
16734;2;24.09;4.336666667;52; Reino Unido
16735;3;64.48333333;1.822201178;98; Reino Unido
16739;2; 24,85; 3,23; 172,00; Reino Unido
16743;8;26.1;1.398327396;29; Reino Unido
16744;7;28.45714286;2.077086132;11; Reino Unido
16745;14;58.10357143;1.388331207;86; Reino Unido
16746;14;45.92857143;2.016931181;4; Reino Unido
16747;2; 71,93;2,055,142,857; 37,00; Reino Unido
16748;4; 31,6; 1,84; 17,00; Reino Unido
16750;3;10.46;2.574285714;44;United Kingdom
16751;1;232.54;0.981181435;30;United Kingdom
16752;1;10.2;0.85;372;United Kingdom
16753;1;19.89;2.841428571;58;United Kingdom
16755;3;52.48;1.642357143;114;United Kingdom
16756;1;87.78;1.415806452;214;United Kingdom
16757;1;5.04;0.42;318;United Kingdom
16758;1;3.75;3.75;65;United Kingdom
16759;2;46.85;4.814285714;7;United Kingdom
16762;3;38.50666667;1.543095238;19;United Kingdom
16763;1;99.25;1.68220339;198;United Kingdom
16764;14;29.695;3.203631266;3;United Kingdom
16766;1;106.3;4.088461538;273;United Kingdom
16767;6;49.45666667;0.75252507;30;United Kingdom
16768;2;49.3;5.45;47;United Kingdom
16769;1;17.39;2.898333333;260;United Kingdom
16770;5;26.356;2.054875;57;United Kingdom
16771;5;43.632;1.671705336;33;United Kingdom
16773;1;30.9;0.468181818;57;United Kingdom
16774;4;24.1125;2.8975;67;United Kingdom
16775;10;21.195;4.7825;10;United Kingdom
16776;1;35.52;1.48;60;United Kingdom
16777;1;19;4.75;257;United Kingdom
16779;23;58.01043478;2.219229613;2;United Kingdom
16780;2;26.95;1.785833333;100;United Kingdom
16781;1;53.85;4.895454545;372;United Kingdom
16782;12;24.79166667;3.824823095;35;United Kingdom
16784;1;30;3.75;19;United Kingdom
16788;2;16.045;1.220333333;123;United Kingdom
16790;5;31.968;1.553664439;3;United Kingdom
16791;7;31.31714286;2.905225673;29;United Kingdom
16792;1;27.65;3.95;282;United Kingdom
16793;1;33.6;1.4;57;United Kingdom
16794;8;22.495;1.834899194;1;United Kingdom
16795;1;86.35;1.693137255;365;United Kingdom
16796;1;78.84;1.971;89;United Kingdom
16800;1;224.75;1.322058824;11;United Kingdom
16801;3;33.23333333;3.734583333;201;United Kingdom
16803;1;26.44;2.203333333;65;United Kingdom
16804;2;50.05;5.05625;23;United Kingdom
16805;2;16.995;1.244;173;United Kingdom
16806;4;36.9725;2.253803717;103;United Kingdom
16807;3;65.98;2.462964462;142;United Kingdom
16808;1;16.84;1.0525;274;United Kingdom
16809;5;19.862;1.563375238;23;United Kingdom
16810;1;30.1;2.15;192;United Kingdom
16811;1;14.85;4.95;17;United Kingdom
16812;1;18.6;4.65;360;United Kingdom
16813;10;16.211;1.785985159;8;United Kingdom
16814;15;66.94266667;3.156500837;14;United Kingdom
16816;2;10.15;1.9;149;United Kingdom
16817;10;22.498;2.755214286;2;United Kingdom
16818;9;33.04555556;1.618922016;10;United Kingdom
16820;1;10.2;0.85;95;United Kingdom
16823;1;3.3;0.55;227;United Kingdom
16824;2;30.15;4.2;15;United Kingdom
16825;1;105.6;1.552941176;38;United Kingdom
16826;1;77.1;2.57;51;United Kingdom
16828;2;15.15;8.775;93;United Kingdom
16829;1;19.92;2.49;156;United Kingdom
16830;1;10.5;0.42;38;United Kingdom
16833;2;54.5;3.40625;1;United Kingdom
16834;1;60.6;1.01;227;United Kingdom
16837;7;32.26428571;3.465079365;31;United Kingdom
16838;1;27.6;1.15;197;United Kingdom
16839;21;78.07809524;3.49356628;8;United Kingdom
16841;6;31.46;0.73332395;36;United Kingdom
16842;3;38.99666667;2.176492754;64;United Kingdom
16843;13;96.56769231;1.449078029;42;United Kingdom
16846;1;15;3.75;50;United Kingdom
16847;1;59.54;2.29;43;United Kingdom
16848;1;10.2;0.85;52;United Kingdom
16849;1;25.5;4.25;186;United Kingdom
16850;1;10.08;0.42;333;United Kingdom
16851;2;28.11;0.633333333;4;United Kingdom
16852;2;16.35;5.45;10;United Kingdom
16855;1;36.4;2.275;23;United Kingdom
16858;1;23.85;7.95;368;United Kingdom
16859;3;24.70333333;1.07540301;106;United Kingdom
16863;3;17.13666667;1.556666667;31;United Kingdom
16869;4;14.79;1.378873626;22;United Kingdom
16871;5;54.366;2.055958042;22;United Kingdom
16872;1;159;1.06;184;United Kingdom
16873;9;90.19333333;2.764649915;4;United Kingdom
16875;6;54.93166667;3.046403874;64;United Kingdom
16877;6;11.04166667;1.504585346;12;United Kingdom
16880;5;41.104;2.329789574;30;United Kingdom
16882;3;28.85333333;2.211012346;66;United Kingdom
16883;1;5.9;2.95;371;United Kingdom
16884;1;7.5;7.5;37;United Kingdom
16885;3;14.44;2.789190476;15;United Kingdom
16887;1;5.05;1.683333333;35;United Kingdom
16889;3;56.1;1.138365617;194;United Kingdom
16891;4;22.055;2.916488095;36;United Kingdom
16892;5;5.74;3.81;1;United Kingdom
16893;1;2.9;1.45;366;United Kingdom
16895;1;44.47;3.420769231;64;United Kingdom
16897;3;7.06;8.459333333;299;United Kingdom
16898;3;18.89;2.71442735;26;United Kingdom
16899;6;19.505;3.746792929;7;United Kingdom
16900;3;34.06333333;2.174915254;11;United Kingdom
16902;1;30;1.25;116;United Kingdom
16903;1;22.03;0.564871795;29;United Kingdom
16904;14;32.10928571;2.640671789;4;United Kingdom
16905;6;53.46833333;4.069545255;5;United Kingdom
16906;4;15.6575;3.893115942;81;United Kingdom
16907;5;13.564;2.3487;29;United Kingdom
16909;1;25.5;4.25;72;United Kingdom
16910;8;21.42125;2.573750992;4;United Kingdom
16912;7;31.29714286;2.391825397;67;United Kingdom
16913;1;1.25;1.25;290;United Kingdom
16914;1;69.3;1.506521739;36;United Kingdom
16915;2;8.955;3.401666667;44;United Kingdom
16916;2;28.395;2.480267857;23;United Kingdom
16917;1;15.6;0.65;276;United Kingdom
16918;4;35.89;2.146908213;63;United Kingdom
16919;10;20.584;1.578471631;156;United Kingdom
16921;1;12.72;1.272;61;United Kingdom
16923;17;31.31;3.351778397;12;United Kingdom
16924;3;38.56666667;2.821117794;21;United Kingdom
16926;1;54.85;7.835714286;371;United Kingdom
16927;1;67.5;6.75;276;United Kingdom
16928;11;38.79545455;1.328716226;80;United Kingdom
16929;5;23.634;2.224615385;3;United Kingdom
16930;2;23.58;3.879;26;United Kingdom
16931;19;20.95789474;1.715066551;5;United Kingdom
16932;1;16.63;2.07875;53;United Kingdom
16933;3;7.566666667;5.464102564;1;United Kingdom
16934;2;54.88;4.184;54;United Kingdom
16936;1;44.82;1.400625;25;United Kingdom
16938;2;522.24;1.100647138;8;United Kingdom
16940;3;87.08;1.445306192;52;United Kingdom
16942;9;16.94;2.995440717;12;United Kingdom
16943;1;15.3;2.55;318;United Kingdom
16945;13;38.35769231;2.625846575;21;United Kingdom
16947;1;27.04;1.69;235;United Kingdom
16948;1;15.6;0.65;325;United Kingdom
16949;2;11.675;2.9;3;United Kingdom
16950;2;38.32;0.4926;56;United Kingdom
16951;3;16.2;1.35;134;United Kingdom
16952;2;17.425;4.268333333;109;United Kingdom
16953;1;20.8;2.08;30;United Kingdom
16954;5;67.83;4.98;7;United Kingdom
16955;1;20;1.25;184;United Kingdom
16956;1;46.6;1.664285714;17;United Kingdom
16957;1;23.8;5.95;239;United Kingdom
16959;1;13.05;1.45;87;United Kingdom
16960;3;30.12333333;1.89449911;38;United Kingdom
16961;1;15;1.25;116;United Kingdom
16963;1;32.7;3.27;187;United Kingdom
16965;1;4.06;0.676666667;226;United Kingdom
16966;1;150;1.25;8;United Kingdom
16967;1;47.52;0.66;189;United Kingdom
16968;2;33.09;2.38;4;United Kingdom
16969;2;60.475;3.93125;39;United Kingdom
16971;1;11.2;5.6;38;United Kingdom
16978;1;36.94;2.462666667;77;United Kingdom
16979;5;48.56;5.728181818;3;United Kingdom
16980;2;47.575;0.852112676;255;United Kingdom
16982;1;17.34;2.89;60;United Kingdom
16983;4;26.37;2.250733333;12;United Kingdom
16984;3;81.21666667;5.342582919;78;United Kingdom
16985;8;100.925;4.035864357;17;United Kingdom
16987;5;22.212;3.779416667;3;United Kingdom
16989;1;130;0.65;150;United Kingdom
16992;5;25.938;3.810285714;10;United Kingdom
16996;4;65.2125;3.471276596;30;United Kingdom
16997;1;97.5;1.95;325;United Kingdom
16998;1;189.6;3.95;204;United Kingdom
16999;1;51.54;1.431666667;74;United Kingdom
17001;9;44.90555556;2.725364685;0;United Kingdom
17002;3;63.66666667;2.452222222;85;United Kingdom
17004;2;27.465;1.703095238;46;United Kingdom
17006;3;41.65;4.308608059;4;United Kingdom
17007;3;33.08;1.763606557;50;United Kingdom
17010;1;57.66;0.800833333;18;United Kingdom
17014;3;30.04666667;3.398205128;8;United Kingdom
17015;3;50.61666667;1.129105932;28;United Kingdom
17017;15;60.088;1.734059418;2;United Kingdom
17018;2;71.25;9.625;40;United Kingdom
17019;4;38.0875;1.720480231;11;United Kingdom
17022;1;20.8;2.08;31;United Kingdom
17025;1;46.8;1.95;60;United Kingdom
17026;2;65.94;1.27;185;United Kingdom
17027;4;35.6375;2.233983254;78;United Kingdom
17030;1;28.9;7.225;63;United Kingdom
17031;1;16.5;1.65;154;United Kingdom
17033;1;40.8;2.55;359;United Kingdom
17034;2;12.42;1.035;16;United Kingdom
17035;2;31.91;1.914444444;245;United Kingdom
17037;2;23.395;2.170555556;78;United Kingdom
17038;1;5;1.666666667;30;United Kingdom
17040;1;38.42;1.477692308;137;United Kingdom
17041;3;60.35;2.074826873;26;United Kingdom
17042;4;38.41;0.778166667;121;United Kingdom
17043;4;40.945;1.906984891;32;United Kingdom
17044;2;42.905;1.255;8;United Kingdom
17045;2;25.775;6.65;113;United Kingdom
17046;1;122.52;1.021;157;United Kingdom
17047;3;31.75333333;1.53430303;85;United Kingdom
17048;2;37.43;2.150357143;282;United Kingdom
17049;9;62.94111111;2.231414151;2;United Kingdom
17050;6;65.77833333;2.165074239;96;United Kingdom
17051;1;31.7;1.98125;194;United Kingdom
17052;1;141.97;1.650813953;28;United Kingdom
17053;1;76.38;4.243333333;130;United Kingdom
17054;5;37.008;1.095401798;28;United Kingdom
17058;3;81.16666667;2.709318095;81;United Kingdom
17059;5;44.522;1.571538647;29;United Kingdom
17061;6;140.5833333;4.078717313;73;United Kingdom
17062;3;10.2;1.62;313;United Kingdom
17063;6;25.93;2.606928105;21;United Kingdom
17064;3;40.8;2.673809524;58;United Kingdom
17068;15;29.03666667;3.036821321;49;United Kingdom
17069;6;38.71833333;2.215127755;28;United Kingdom
17070;1;8.35;1.67;114;United Kingdom
17071;8;46.10375;1.798761859;28;United Kingdom
17073;4;39.9875;3.366327751;17;United Kingdom
17075;5;20.886;4.018227273;17;United Kingdom
17076;1;76.2;6.35;36;United Kingdom
17078;1;26.69;0.159820359;36;United Kingdom
17081;2;3.7;1.983333333;25;United Kingdom
17082;2;71.735;1.671460674;33;United Kingdom
17083;3;31.47333333;1.496666667;109;United Kingdom
17084;2;195.62;2.219955556;35;United Kingdom
17085;6;36.835;2.846482382;123;United Kingdom
17086;5;78.396;1.546018838;7;United Kingdom
17088;4;52.2125;1.602504006;28;United Kingdom
17090;3;104.34;2.888333333;4;United Kingdom
17091;7;85.77428571;2.957974269;2;United Kingdom
17092;2;72.355;1.008221903;50;United Kingdom
17094;1;8.5;0.85;322;United Kingdom
17095;3;48.86666667;4.712318841;22;United Kingdom
17096;4;26.34;3.01625;9;United Kingdom
17097;7;24.95428571;2.505984127;2;Spain
17100;1;155.16;1.491923077;18;United Kingdom
17101;3;66.15;1.540733243;29;United Kingdom
17105;2;24.985;0.709272727;159;United Kingdom
17107;5;176.528;2.751383677;33;United Kingdom
17109;5;29.604;2.514987692;29;United Kingdom
17110;1;46.45;4.222727273;165;United Kingdom
17114;5;4.86;6.673333333;5;United Kingdom
17115;3;26.21666667;6.263131313;182;United Kingdom
17117;1;22.7;5.675;288;United Kingdom
17118;1;23.46;0.69;317;United Kingdom
17119;3;22.7;2.302777778;3;United Kingdom
17120;1;16.5;1.65;233;United Kingdom
17122;1;31.22;2.23;119;United Kingdom
17123;1;30.6;2.55;161;United Kingdom
17124;1;14.55;4.85;185;United Kingdom
17125;1;16.55;3.31;50;United Kingdom
17126;5;16.174;1.729775439;152;United Kingdom
17128;1;35.04;3.504;334;United Kingdom
17131;3;80.38333333;2.448958333;5;United Kingdom
17133;4;472.025;1.803006728;15;United Kingdom
17134;1;45.45;4.131818182;264;United Kingdom
17135;3;45.31333333;0.929425287;52;United Kingdom
17138;1;22.55;3.221428571;275;United Kingdom
17139;14;84.96714286;2.423046948;15;United Kingdom
17140;1;37.95;4.216666667;247;United Kingdom
17144;2;40.5;10.61;1;United Kingdom
17146;2;24;2.183333333;263;United Kingdom
17147;5;20.798;3.378484848;22;United Kingdom
17148;1;25;1.25;51;United Kingdom
17152;2;312.025;4.865384615;194;United Kingdom
17153;1;12.5;6.25;24;United Kingdom
17154;1;67.56;1.126;75;United Kingdom
17155;2;46.35;1.357142857;17;United Kingdom
17157;3;26.76666667;4.266666667;7;United Kingdom
17158;3;36.65;2.763214286;32;United Kingdom
17159;3;46.31333333;1.510744048;21;United Kingdom
17160;6;54.52666667;1.367633102;31;United Kingdom
17162;7;18.87;3.379795918;131;United Kingdom
17164;6;31.10833333;1.424074074;32;United Kingdom
17165;1;45;1.25;284;United Kingdom
17169;4;35.7775;2.083798077;50;United Kingdom
17171;1;5.04;0.42;289;United Kingdom
17172;2;7.11;2.445;74;United Kingdom
17173;6;109.2966667;3.569621212;5;United Kingdom
17174;1;20.9;0.995238095;217;United Kingdom
17175;3;68.63333333;4.547878788;44;United Kingdom
17176;1;27;0.771428571;201;United Kingdom
17179;2;14.565;1.633235294;178;United Kingdom
17180;5;26.782;3.495823015;56;United Kingdom
17181;1;5.4;1.8;57;United Kingdom
17183;4;53.985;2.245;7;United Kingdom
17187;1;20.4;0.85;226;United Kingdom
17188;6;53.79333333;1.820950103;11;United Kingdom
17189;2;46.87;3.960666667;106;United Kingdom
17190;1;5.01;1.67;58;United Kingdom
17191;7;39.47428571;2.230821399;28;United Kingdom
17193;6;55.92;2.383563218;38;United Kingdom
17194;2;6.685;5.8425;273;United Kingdom
17197;1;233.7;7.79;29;United Kingdom
17198;3;30.03;2.86125;23;United Kingdom
17201;1;60.63;0.94734375;53;United Kingdom
17203;5;64.798;1.849028311;35;United Kingdom
17204;5;16.38;6.71;175;United Kingdom
17206;1;49.68;3.105;53;United Kingdom
17211;8;35.9625;2.148242568;26;United Kingdom
17212;1;117.3;2.55;253;United Kingdom
17213;9;51.46666667;3.350081323;40;United Kingdom
17214;6;31.925;5.291013072;60;United Kingdom
17217;1;7.5;3.75;234;United Kingdom
17218;8;28.65125;3.52197619;11;United Kingdom
17219;1;27.6;1.38;31;United Kingdom
17220;12;37.0275;1.667308611;24;United Kingdom
17221;2;9.385;0.410698381;7;United Kingdom
17222;1;50.55;2.808333333;65;United Kingdom
17223;2;8.25;0.9275;310;United Kingdom
17226;1;114.99;0.864586466;308;United Kingdom
17227;2;55.225;1.675;18;United Kingdom
17228;7;30.01285714;1.428709839;15;United Kingdom
17229;2;6.295;1.134666667;96;United Kingdom
17230;5;112.4;3.047666667;264;United Kingdom
17231;11;32.52363636;1.963973872;12;United Kingdom
17232;2;21.5;2.308333333;2;United Kingdom
17233;1;12.6;1.05;35;United Kingdom
17234;1;35.85;11.95;182;United Kingdom
17235;2;20.74;3.655;25;United Kingdom
17236;5;14.986;1.889104762;12;United Kingdom
17237;1;20.8;2.08;22;United Kingdom
17238;16;25.255;2.520930235;2;United Kingdom
17239;1;6.6;0.55;312;United Kingdom
17242;2;33.15;2.9;108;United Kingdom
17243;23;53.23043478;3.666333881;1;United Kingdom
17244;1;148.95;1.838888889;53;United Kingdom
17247;1;38.15;2.725;15;United Kingdom
17248;1;46.68;3.112;120;United Kingdom
17250;1;25.5;0.772727273;3;United Kingdom
17251;1;27.65;2.513636364;362;United Kingdom
17252;1;17.2;2.866666667;186;United Kingdom
17253;1;35.75;3.972222222;18;United Kingdom
17254;2;26.445;2.080892857;4;United Kingdom
17255;2;31.355;1.244460784;40;United Kingdom
17256;2;62.325;1.28777666;107;United Kingdom
17259;2;44.64;1.168461538;148;United Kingdom
17262;1;169.5;3.39;261;United Kingdom
17263;1;10.89;1.815;208;United Kingdom
17265;2;21.07;0.729360599;138;United Kingdom
17266;3;11;1.811944444;2;United Kingdom
17267;1;10.05;5.025;127;United Kingdom
17268;1;20;1.25;150;United Kingdom
17272;3;48.96;1.065163399;46;United Kingdom
17274;1;33.94;1.786315789;35;United Kingdom
17277;2;80.5;4.143243243;227;United Kingdom
17282;2;213.525;1.612142857;130;United Kingdom
17284;6;29.07166667;1.314183983;60;United Kingdom
17286;1;24.32;1.158095238;21;United Kingdom
17287;6;29.01166667;3.064356725;26;United Kingdom
17288;4;26.065;2.785769231;12;United Kingdom
17289;3;31.09;1.311569201;31;United Kingdom
17290;2;35.825;1.193300691;3;United Kingdom
17293;8;30.24125;1.774426511;8;United Kingdom
17295;3;28.49333333;2.383935185;28;United Kingdom
17297;1;19.39;3.878;17;United Kingdom
17298;1;26.35;2.026923077;101;United Kingdom
17299;1;18.55;2.65;173;United Kingdom
17301;1;11.45;2.29;21;United Kingdom
17302;3;42.50333333;2.415575163;32;United Kingdom
17303;1;28.44;1.58;361;United Kingdom
17306;4;190.05;1.210576923;142;United Kingdom
17309;1;11.25;3.75;95;United Kingdom
17311;2;90.19;1.223353659;78;United Kingdom
17312;1;0.95;0.95;155;United Kingdom
17313;1;285;2.85;31;United Kingdom
17314;6;52.84333333;2.278097975;28;United Kingdom
17315;27;18.81074074;2.665012685;1;United Kingdom
17320;3;22.4;3.583333333;100;United Kingdom
17321;1;39.56;1.098888889;67;United Kingdom
17323;6;14.10333333;1.402073413;15;United Kingdom
17324;2;119.395;1.318888889;21;United Kingdom
17325;1;16.5;1.65;280;United Kingdom
17329;2;57.24;3.020357143;14;United Kingdom
17330;1;70.8;7.08;67;United Kingdom
17333;1;20.04;0.835;85;United Kingdom
17334;1;-0.42;0.42;301;United Kingdom
17337;3;90.08666667;1.465389061;211;United Kingdom
17338;9;72.34333333;2.827943823;17;United Kingdom
17340;8;188.3775;2.077550525;29;United Kingdom
17341;2;30.245;1.622038462;156;United Kingdom
