CoDIGO PERSONA;EMPRESA;EDAD;SEXO;"ACTIVO/ CESADO 
(Data 07/12)";SEGMENTO;SEGMENTO_PERSONAL;CATEGORiA_PERSONAL;POSICION;UO3;UO2;NACIONAL/ EXTRANJERO;AGRUPADOR;EVENTO DE APRENDIZAJE;FECHA DE INICIO;FECHA DE TeRMINO;MES DE INICIO;TOTAL HORAS POR PERSONA;CAPACITACION_DE_PAGA;HORAS POR CURSO;CAPACIDAD;MODALIDAD;INVERSION PERCAPITA (US$);DOCENTE/INSTITUCIoN;ASISTENCIA
6503188;Rimac Seguros y Reasegrs;42;Femenino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE DE EXPERIENCIA AL CLIENTE;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500782;Rimac Seguros y Reasegrs;49;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500594;Rimac Seguros y Reasegrs;39;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE DE INGENIERiA;SUSCRIPCION RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6501118;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6541276;Rimac Seguros y Reasegrs;33;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;REPRESENTANTE BACK EMERGENCIA;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6502662;Rimac Seguros y Reasegrs;45;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE NEGOCIO;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6542400;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;GROWTH HACKER;TRIBU DIGITAL;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500347;Rimac Seguros y Reasegrs;43;Femenino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE COMERCIAL;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6532386;Rimac S.A. EPS;45;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE SR SINIESTROS SALUD;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6501042;Rimac Seguros y Reasegrs;56;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6536821;Rimac Seguros y Reasegrs;32;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SEGURIDAD DE LA INFORMACION;SEGURIDAD DE LA INFORMACION;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6535174;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE DISEÑO EXPERIENCIA DIGITAL;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6542264;Rimac Seguros y Reasegrs;39;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6504697;Rimac S.A. EPS;48;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO DE CONCILIACIONES;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6509072;Rimac Seguros y Reasegrs;53;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6502661;Rimac Seguros y Reasegrs;43;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ESPECIALISTA DE PROYECTOS TI;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6524382;Rimac S.A. EPS;39;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;REPRESENTANTE EN CLIENTES;CORREDORES ESTRATEGICOS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6533620;Rimac Seguros y Reasegrs;39;Femenino;CESADO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6501218;Rimac Seguros y Reasegrs;37;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO DE OPERACIONES;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500165;Rimac Seguros y Reasegrs;51;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SR DE OPERACIONES;SUSCRIPCION RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6508822;Rimac Seguros y Reasegrs;38;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;JEFE ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540758;Rimac Seguros y Reasegrs;24;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA MARKETING DIGITAL;MARKETING;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6506524;Rimac S.A. EPS;44;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ADMINISTRADOR DE CUENTAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6501047;Rimac Seguros y Reasegrs;36;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO OPERACIONES DE COBRANZAS;GESTION Y SOLUCIONES DE PAGO;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6504892;Rimac S.A. EPS;38;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVOS SINIESTROS FRONT OFFICE;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6510733;Rimac Seguros y Reasegrs;55;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6504888;Rimac S.A. EPS;31;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;EJECUTIVO DE SERVICIO;CORREDORES ESTRATEGICOS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500805;Rimac Seguros y Reasegrs;45;Femenino;ACTIVO;Empleado FFVV;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR DE TELEMARKETING;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6502192;Rimac Seguros y Reasegrs;44;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6505017;Rimac S.A. EPS;37;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO DE CONCILIACIONES;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6501795;Rimac Seguros y Reasegrs;36;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA ESPECIES VALORADAS;ADMINISTRACION Y CONTROL DE RIESGOS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500970;Rimac Seguros y Reasegrs;43;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE BUSINESS PROCESS ENGINEERING;BUSINESS PROCESS ENGINEERING;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6536356;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE PRODUCTO SOAT;P&C;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6504873;Rimac S.A. EPS;32;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO AUDITORIA ADMINISTRATIVA;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6523755;Rimac S.A. EPS;40;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;EJECUTIVO DE SERVICIO;CORREDORES ESTRATEGICOS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6532410;Rimac Seguros y Reasegrs;35;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR TRANSFORMACION Y PROYECTOS;TRIBU TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6521256;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUSCRIPTOR;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6502922;Rimac Seguros y Reasegrs;41;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EXPERTO DE APLICACIONES;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6538330;Rimac Seguros y Reasegrs;43;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;GESTOR ESTRATEGIA COMERCIAL;DIVISION SEGUROS EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6538172;Rimac Seguros y Reasegrs;43;Masculino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE CANALES DIRECTOS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540200;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6541590;Rimac Seguros y Reasegrs;47;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ARQUITECTO DE DATA;ARQUITECTURA TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540711;Rimac Seguros y Reasegrs;35;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;INGENIERO AUTOMATIZACION DE PRUEBAS;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6503924;Rimac Seguros y Reasegrs;36;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ARQUEADOR;ADMINISTRACION Y CONTROL DE RIESGOS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6504627;Rimac S.A. EPS;45;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO DE CONCILIACIONES;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540577;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE SOSTENIBILIDAD;SOSTENIBILIDAD;DIVISION LEGAL Y REGULACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500885;Rimac Seguros y Reasegrs;41;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6518057;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA ASEGURAMIENTO DE CALIDAD;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500887;Rimac Seguros y Reasegrs;45;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO CONTROL DE CALIDAD;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6501507;Rimac Seguros y Reasegrs;39;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE CONTABILIDAD ADMINISTRATIVA;CONTABILIDAD;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6542407;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;GROWTH HACKER;TRIBU DIGITAL;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6541615;Rimac S.A. EPS;35;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR DATA SALUD;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6501096;Rimac Seguros y Reasegrs;36;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA OPERACIONES DE INVERSION;FINANZAS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6532400;Rimac Seguros y Reasegrs;26;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE COBRANZAS;GESTION Y SOLUCIONES DE PAGO;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6536050;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE PRICING;PRICING;INTELIGENCIA ARTIFICIAL Y DATA;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6504866;Rimac S.A. EPS;40;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;CONFIGURADOR SR DE PRODUCTOS;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6501361;Rimac Seguros y Reasegrs;37;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COBRANZA EMPRESAS;GESTION Y SOLUCIONES DE PAGO;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540817;Rimac Seguros y Reasegrs;37;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500929;Rimac Seguros y Reasegrs;38;Masculino;ACTIVO;Empleado FFVV;ADMINISTRATIVOS;COLABORADOR;RECAUDADOR;TRIBU VIDA;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6503306;Rimac Seguros y Reasegrs;42;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;TECHNICAL TRIBE LEAD;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540532;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;EJECUTIVO COMERCIAL;CORPORATIVO Y ESTADO;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6538167;Rimac Seguros y Reasegrs;26;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO CENTRO DE INFORMACION;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6542213;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;AGILE COACH;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6538058;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SENIOR PROCESS DESIGNER;COE SERVICE DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6536023;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;REPRESENTANTE ATENCION CONSULTAS;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6510779;Rimac Seguros y Reasegrs;51;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;RECEPCIONISTA TELEFONICA;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500159;Rimac Seguros y Reasegrs;51;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540903;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;CAJERO PROV;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6538044;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SERVICE DESIGNER;COE SERVICE DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500243;Rimac Seguros y Reasegrs;40;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVOS FRONT;SUPERVISOR DE VENTAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500267;Rimac Seguros y Reasegrs;40;Masculino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE DE OPERACIONES;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6537984;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;REASEGUROS Y COASEGUROS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500366;Rimac Seguros y Reasegrs;51;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;BUSINESS DEVELOPER;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6515693;Rimac Seguros y Reasegrs;33;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;JEFE DE PRODUCTO;TRIBU VIDA;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540108;Rimac Seguros y Reasegrs;25;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE PRODUCTO;TRIBU VIDA;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;22/09/2020;22/09/2020;9;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
